product_id,category_id,supplier_id,price,category_name,country
8388,15,70,4767,Cat_15,India
8389,18,69,2449,Cat_18,China
8390,26,176,1649,Cat_26,India
8391,10,127,566,Cat_10,USA
8392,22,67,4957,Cat_22,China
8393,16,128,1117,Cat_16,China
8394,7,165,3350,Cat_7,USA
8395,17,191,339,Cat_17,China
8396,9,147,2449,Cat_9,China
8397,4,11,593,Cat_4,China
8398,19,10,198,Cat_19,USA
8399,17,188,997,Cat_17,China
8400,23,172,4592,Cat_23,USA
8401,18,152,566,Cat_18,India
8402,9,118,2947,Cat_9,USA
8403,18,82,4432,Cat_18,USA
8404,15,186,2669,Cat_15,India
8405,14,21,4211,Cat_14,India
8406,17,59,1022,Cat_17,USA
8407,10,9,588,Cat_10,USA
8408,6,59,3659,Cat_6,USA
8409,18,154,2112,Cat_18,China
8410,9,199,1192,Cat_9,USA
8411,9,176,4102,Cat_9,India
8412,9,165,2596,Cat_9,USA
8413,27,140,1008,Cat_27,India
8414,19,108,4093,Cat_19,USA
8415,23,53,1910,Cat_23,USA
8416,7,73,599,Cat_7,China
8417,30,143,1603,Cat_30,USA
8418,28,109,1587,Cat_28,USA
8419,22,145,1405,Cat_22,India
8420,10,143,1571,Cat_10,USA
8421,23,81,4354,Cat_23,USA
8422,6,130,3134,Cat_6,USA
8423,23,137,4868,Cat_23,USA
8424,3,106,3153,Cat_3,China
8425,15,152,4652,Cat_15,India
8426,23,32,294,Cat_23,China
8427,4,189,3396,Cat_4,USA
8428,1,186,2854,Cat_1,India
8429,27,80,3212,Cat_27,China
8430,10,90,4087,Cat_10,China
8431,25,176,944,Cat_25,India
8432,18,199,4695,Cat_18,USA
8433,1,60,2906,Cat_1,USA
8434,17,122,4978,Cat_17,India
8435,18,160,1580,Cat_18,USA
8436,3,130,4072,Cat_3,USA
8437,26,150,3497,Cat_26,USA
8438,1,31,3314,Cat_1,China
8439,22,80,4409,Cat_22,China
8440,6,176,4724,Cat_6,India
8441,22,103,3200,Cat_22,USA
8442,10,55,3536,Cat_10,USA
8443,30,131,3772,Cat_30,China
8444,14,66,1453,Cat_14,USA
8445,15,166,3315,Cat_15,USA
8446,13,141,641,Cat_13,China
8447,19,19,4033,Cat_19,India
8448,10,115,231,Cat_10,China
8449,3,151,3535,Cat_3,India
8450,18,185,2673,Cat_18,USA
8451,5,155,970,Cat_5,India
8452,7,101,3768,Cat_7,USA
8453,23,185,1400,Cat_23,USA
8454,29,6,1587,Cat_29,India
8455,10,41,1656,Cat_10,India
8456,20,107,550,Cat_20,China
8457,22,108,219,Cat_22,USA
8458,3,133,2213,Cat_3,India
8459,18,192,2190,Cat_18,USA
8460,5,57,1163,Cat_5,USA
8461,21,191,2408,Cat_21,China
8462,14,42,4649,Cat_14,China
8463,7,68,3068,Cat_7,China
8464,5,102,1792,Cat_5,USA
8465,10,111,3435,Cat_10,India
8466,30,139,4498,Cat_30,China
8467,6,33,3409,Cat_6,India
8468,5,164,184,Cat_5,China
8469,6,20,2842,Cat_6,India
8470,4,81,924,Cat_4,USA
8471,24,124,4170,Cat_24,India
8472,11,197,4435,Cat_11,USA
8473,4,47,3849,Cat_4,India
8474,8,106,797,Cat_8,China
8475,21,48,3793,Cat_21,China
8476,12,36,3968,Cat_12,India
8477,13,174,4898,Cat_13,China
8478,26,86,3033,Cat_26,USA
8479,20,17,1780,Cat_20,India
8480,16,162,746,Cat_16,China
8481,4,63,792,Cat_4,USA
8482,3,131,2867,Cat_3,China
8483,13,39,3794,Cat_13,China
8484,19,102,4009,Cat_19,USA
8485,8,182,808,Cat_8,India
8486,20,157,4397,Cat_20,USA
8487,19,86,1146,Cat_19,USA
8488,27,18,3054,Cat_27,USA
8489,24,108,4505,Cat_24,USA
8490,18,103,3331,Cat_18,USA
8491,2,45,3283,Cat_2,India
8492,15,128,3297,Cat_15,China
8493,26,143,3579,Cat_26,USA
8494,26,170,1983,Cat_26,USA
8495,30,169,1520,Cat_30,India
8496,23,11,2650,Cat_23,China
8497,3,113,3679,Cat_3,India
8498,12,72,2878,Cat_12,China
8499,9,99,4152,Cat_9,USA
8500,5,192,681,Cat_5,USA
8501,11,71,4614,Cat_11,USA
8502,28,104,2184,Cat_28,India
8503,5,5,4612,Cat_5,China
8504,14,109,2387,Cat_14,USA
8505,26,67,4979,Cat_26,China
8506,29,125,1427,Cat_29,China
8507,13,123,2248,Cat_13,USA
8508,7,143,377,Cat_7,USA
8509,13,122,3894,Cat_13,India
8510,11,85,2840,Cat_11,China
8511,21,2,2113,Cat_21,India
8512,21,114,4333,Cat_21,USA
8513,21,188,590,Cat_21,China
8514,19,65,813,Cat_19,USA
8515,26,107,203,Cat_26,China
8516,5,92,4198,Cat_5,USA
8517,13,161,4535,Cat_13,China
8518,21,185,4458,Cat_21,USA
8519,11,60,1477,Cat_11,USA
8520,8,91,3987,Cat_8,India
8521,23,86,4003,Cat_23,USA
8522,23,172,2227,Cat_23,USA
8523,23,87,3773,Cat_23,India
8524,24,72,604,Cat_24,China
8525,6,46,3264,Cat_6,India
8526,14,164,3260,Cat_14,China
8527,8,77,367,Cat_8,India
8528,1,13,1528,Cat_1,USA
8529,5,91,285,Cat_5,India
8530,18,91,3457,Cat_18,India
8531,6,83,1580,Cat_6,China
8532,12,15,4124,Cat_12,China
8533,12,138,2781,Cat_12,India
8534,15,102,2467,Cat_15,USA
8535,6,1,3961,Cat_6,India
8536,15,187,1424,Cat_15,India
8537,18,110,2102,Cat_18,India
8538,24,64,941,Cat_24,China
8539,23,9,1343,Cat_23,USA
8540,3,21,3774,Cat_3,India
8541,21,84,3537,Cat_21,China
8542,24,62,1221,Cat_24,USA
8543,18,73,183,Cat_18,China
8544,29,185,2039,Cat_29,USA
8545,6,41,2485,Cat_6,India
8546,17,90,4153,Cat_17,China
8547,18,9,2291,Cat_18,USA
8548,27,105,3047,Cat_27,India
8549,2,67,464,Cat_2,China
8550,21,163,1429,Cat_21,China
8551,14,178,927,Cat_14,USA
8552,27,41,3735,Cat_27,India
8553,20,63,1540,Cat_20,USA
8554,14,133,3616,Cat_14,India
8555,13,34,258,Cat_13,India
8556,18,103,4594,Cat_18,USA
8557,18,7,3641,Cat_18,China
8558,20,198,3724,Cat_20,China
8559,13,145,1024,Cat_13,India
8560,25,122,3763,Cat_25,India
8561,18,18,1821,Cat_18,USA
8562,21,12,294,Cat_21,India
8563,1,195,2664,Cat_1,USA
8564,16,170,4808,Cat_16,USA
8565,29,174,1828,Cat_29,China
8566,8,127,1218,Cat_8,USA
8567,30,49,4372,Cat_30,India
8568,6,80,1623,Cat_6,China
8569,4,84,4796,Cat_4,China
8570,9,83,4377,Cat_9,China
8571,13,103,2259,Cat_13,USA
8572,20,169,1816,Cat_20,India
8573,17,193,4160,Cat_17,China
8574,26,25,3368,Cat_26,India
8575,13,190,2309,Cat_13,China
8576,20,29,163,Cat_20,India
8577,27,68,1641,Cat_27,China
8578,16,118,4321,Cat_16,USA
8579,21,142,1583,Cat_21,USA
8580,28,112,2912,Cat_28,China
8581,4,195,522,Cat_4,USA
8582,25,88,770,Cat_25,India
8583,15,68,1390,Cat_15,China
8584,24,112,1724,Cat_24,China
8585,27,144,3313,Cat_27,China
8586,26,120,3819,Cat_26,USA
8587,25,46,3176,Cat_25,India
8588,27,120,1890,Cat_27,USA
8589,19,68,3931,Cat_19,China
8590,24,123,4415,Cat_24,USA
8591,2,124,4873,Cat_2,India
8592,12,72,3466,Cat_12,China
8593,27,174,3625,Cat_27,China
8594,9,55,4227,Cat_9,USA
8595,28,38,3218,Cat_28,China
8596,10,82,3421,Cat_10,USA
8597,17,91,2306,Cat_17,India
8598,28,65,1566,Cat_28,USA
8599,1,113,146,Cat_1,India
8600,27,67,2121,Cat_27,China
8601,11,148,1153,Cat_11,China
8602,13,183,2820,Cat_13,USA
8603,5,187,3667,Cat_5,India
8604,14,162,4777,Cat_14,China
8605,17,168,4420,Cat_17,China
8606,16,133,656,Cat_16,India
8607,15,37,4459,Cat_15,China
8608,14,128,2016,Cat_14,China
8609,27,119,3053,Cat_27,China
8610,8,60,3665,Cat_8,USA
8611,11,143,2630,Cat_11,USA
8612,22,1,548,Cat_22,India
8613,21,106,1532,Cat_21,China
8614,21,89,301,Cat_21,USA
8615,30,188,1250,Cat_30,China
8616,18,27,2728,Cat_18,China
8617,27,164,3905,Cat_27,China
8618,3,148,792,Cat_3,China
8619,17,25,4508,Cat_17,India
8620,15,41,1982,Cat_15,India
8621,8,7,4749,Cat_8,China
8622,12,136,2063,Cat_12,India
8623,12,66,1495,Cat_12,USA
8624,21,91,3984,Cat_21,India
8625,9,104,327,Cat_9,India
8626,20,108,207,Cat_20,USA
8627,16,68,4494,Cat_16,China
8628,27,83,1323,Cat_27,China
8629,16,160,3117,Cat_16,USA
8630,11,108,3204,Cat_11,USA
8631,3,37,3197,Cat_3,China
8632,23,165,4682,Cat_23,USA
8633,24,116,4715,Cat_24,India
8634,28,200,1624,Cat_28,India
8635,21,7,3468,Cat_21,China
8636,30,120,3865,Cat_30,USA
8637,4,91,1275,Cat_4,India
8638,11,63,2535,Cat_11,USA
8639,10,41,1258,Cat_10,India
8640,30,130,1419,Cat_30,USA
8641,12,176,1134,Cat_12,India
8642,20,194,4685,Cat_20,China
8643,19,50,1046,Cat_19,China
8644,11,85,127,Cat_11,China
8645,25,58,2373,Cat_25,India
8646,26,165,3976,Cat_26,USA
8647,18,27,1696,Cat_18,China
8648,17,145,4807,Cat_17,India
8649,28,96,3901,Cat_28,USA
8650,11,37,1360,Cat_11,China
8651,20,110,1589,Cat_20,India
8652,18,121,1108,Cat_18,USA
8653,23,38,3736,Cat_23,China
8654,21,125,3321,Cat_21,China
8655,19,44,3926,Cat_19,China
8656,18,156,2811,Cat_18,USA
8657,17,158,2772,Cat_17,China
8658,5,63,2040,Cat_5,USA
8659,23,96,2564,Cat_23,USA
8660,22,90,4585,Cat_22,China
8661,21,191,1884,Cat_21,China
8662,11,96,1606,Cat_11,USA
8663,6,55,275,Cat_6,USA
8664,23,123,4185,Cat_23,USA
8665,27,161,731,Cat_27,China
8666,21,129,4305,Cat_21,China
8667,8,93,2839,Cat_8,USA
8668,22,173,1480,Cat_22,USA
8669,8,40,4420,Cat_8,USA
8670,27,154,2651,Cat_27,China
8671,2,29,3980,Cat_2,India
8672,15,65,2834,Cat_15,USA
8673,8,108,3717,Cat_8,USA
8674,24,126,1274,Cat_24,USA
8675,11,150,107,Cat_11,USA
8676,17,21,304,Cat_17,India
8677,12,166,4349,Cat_12,USA
8678,28,190,3944,Cat_28,China
8679,22,105,1828,Cat_22,India
8680,5,83,4920,Cat_5,China
8681,7,27,262,Cat_7,China
8682,29,19,2183,Cat_29,India
8683,13,159,4132,Cat_13,India
8684,16,198,2127,Cat_16,China
8685,25,198,704,Cat_25,China
8686,18,66,2098,Cat_18,USA
8687,7,84,1012,Cat_7,China
8688,29,124,2106,Cat_29,India
8689,6,38,2852,Cat_6,China
8690,16,14,3516,Cat_16,China
8691,4,149,3627,Cat_4,China
8692,27,21,2926,Cat_27,India
8693,4,152,1551,Cat_4,India
8694,17,180,1834,Cat_17,USA
8695,14,51,1610,Cat_14,China
8696,5,134,3179,Cat_5,India
8697,5,72,262,Cat_5,China
8698,27,89,1782,Cat_27,USA
8699,1,138,904,Cat_1,India
8700,18,101,4709,Cat_18,USA
8701,27,121,2576,Cat_27,USA
8702,5,110,3165,Cat_5,India
8703,19,98,408,Cat_19,USA
8704,28,94,261,Cat_28,India
8705,28,69,4942,Cat_28,China
8706,26,186,2129,Cat_26,India
8707,10,86,2868,Cat_10,USA
8708,21,64,1037,Cat_21,China
8709,23,22,1936,Cat_23,India
8710,20,174,256,Cat_20,China
8711,6,79,1111,Cat_6,USA
8712,8,67,1708,Cat_8,China
8713,19,37,964,Cat_19,China
8714,13,10,4602,Cat_13,USA
8715,13,139,3417,Cat_13,China
8716,28,61,1157,Cat_28,China
8717,4,38,1177,Cat_4,China
8718,3,26,3063,Cat_3,China
8719,24,13,2301,Cat_24,USA
8720,17,6,1862,Cat_17,India
8721,17,20,2191,Cat_17,India
8722,10,110,3368,Cat_10,India
8723,16,181,785,Cat_16,India
8724,23,37,629,Cat_23,China
8725,9,150,1337,Cat_9,USA
8726,22,198,2890,Cat_22,China
8727,19,154,1873,Cat_19,China
8728,26,108,2617,Cat_26,USA
8729,7,173,2632,Cat_7,USA
8730,16,102,4101,Cat_16,USA
8731,16,9,4660,Cat_16,USA
8732,6,80,1766,Cat_6,China
8733,3,163,3030,Cat_3,China
8734,7,193,1373,Cat_7,China
8735,5,127,3734,Cat_5,USA
8736,13,141,3258,Cat_13,China
8737,15,186,1533,Cat_15,India
8738,6,119,822,Cat_6,China
8739,8,44,3544,Cat_8,China
8740,2,63,2113,Cat_2,USA
8741,2,168,467,Cat_2,China
8742,14,133,808,Cat_14,India
8743,17,86,2617,Cat_17,USA
8744,17,93,589,Cat_17,USA
8745,20,50,207,Cat_20,China
8746,12,25,4905,Cat_12,India
8747,16,171,2092,Cat_16,China
8748,21,25,4077,Cat_21,India
8749,14,14,2259,Cat_14,China
8750,15,49,1580,Cat_15,India
8751,2,27,462,Cat_2,China
8752,22,129,754,Cat_22,China
8753,30,55,574,Cat_30,USA
8754,15,67,806,Cat_15,China
8755,5,67,1431,Cat_5,China
8756,22,85,236,Cat_22,China
8757,22,51,4391,Cat_22,China
8758,4,84,3855,Cat_4,China
8759,21,165,1495,Cat_21,USA
8760,13,22,1608,Cat_13,India
8761,29,37,3432,Cat_29,China
8762,3,134,3304,Cat_3,India
8763,9,44,3623,Cat_9,China
8764,7,148,3583,Cat_7,China
8765,25,179,3260,Cat_25,India
8766,1,44,4074,Cat_1,China
8767,12,123,2298,Cat_12,USA
8768,28,26,2098,Cat_28,China
8769,14,46,3898,Cat_14,India
8770,18,145,2065,Cat_18,India
8771,20,14,2080,Cat_20,China
8772,30,58,4680,Cat_30,India
8773,2,84,3476,Cat_2,China
8774,6,9,3659,Cat_6,USA
8775,27,117,4301,Cat_27,USA
8776,21,109,3822,Cat_21,USA
8777,21,61,535,Cat_21,China
8778,12,143,4032,Cat_12,USA
8779,8,124,2944,Cat_8,India
8780,8,114,4459,Cat_8,USA
8781,9,73,3509,Cat_9,China
8782,13,124,2842,Cat_13,India
8783,13,147,4082,Cat_13,China
8784,2,62,2580,Cat_2,USA
8785,2,162,379,Cat_2,China
8786,12,75,2014,Cat_12,India
8787,21,76,736,Cat_21,USA
8788,2,105,986,Cat_2,India
8789,18,184,420,Cat_18,USA
8790,3,129,3297,Cat_3,China
8791,1,171,4006,Cat_1,China
8792,17,18,3465,Cat_17,USA
8793,3,43,3822,Cat_3,USA
8794,19,86,3179,Cat_19,USA
8795,25,114,1125,Cat_25,USA
8796,14,138,4790,Cat_14,India
8797,6,124,2662,Cat_6,India
8798,5,90,2258,Cat_5,China
8799,4,80,4680,Cat_4,China
8800,4,32,4577,Cat_4,China
8801,18,82,2456,Cat_18,USA
8802,13,65,1663,Cat_13,USA
8803,15,177,407,Cat_15,USA
8804,12,85,2887,Cat_12,China
8805,28,39,2936,Cat_28,China
8806,10,118,3424,Cat_10,USA
8807,15,95,2327,Cat_15,China
8808,6,24,2348,Cat_6,USA
8809,23,71,1968,Cat_23,USA
8810,25,183,1016,Cat_25,USA
8811,18,167,3841,Cat_18,China
8812,6,112,728,Cat_6,China
8813,12,14,4441,Cat_12,China
8814,17,116,3168,Cat_17,India
8815,10,70,3820,Cat_10,India
8816,22,170,4817,Cat_22,USA
8817,22,145,3204,Cat_22,India
8818,21,179,3533,Cat_21,India
8819,26,197,4951,Cat_26,USA
8820,13,119,4035,Cat_13,China
8821,18,144,532,Cat_18,China
8822,20,27,2572,Cat_20,China
8823,23,180,3551,Cat_23,USA
8824,5,88,4155,Cat_5,India
8825,7,44,2224,Cat_7,China
8826,13,97,3640,Cat_13,USA
8827,11,3,207,Cat_11,India
8828,25,158,1989,Cat_25,China
8829,26,60,3036,Cat_26,USA
8830,19,45,4143,Cat_19,India
8831,13,183,2357,Cat_13,USA
8832,12,129,2218,Cat_12,China
8833,22,113,4372,Cat_22,India
8834,12,21,4335,Cat_12,India
8835,26,13,4576,Cat_26,USA
8836,7,120,1736,Cat_7,USA
8837,14,102,4861,Cat_14,USA
8838,15,22,4488,Cat_15,India
8839,2,19,2417,Cat_2,India
8840,22,87,1519,Cat_22,India
8841,24,112,1220,Cat_24,China
8842,20,151,1164,Cat_20,India
8843,12,12,2614,Cat_12,India
8844,8,190,4520,Cat_8,China
8845,2,82,4635,Cat_2,USA
8846,20,169,2763,Cat_20,India
8847,4,18,2461,Cat_4,USA
8848,2,12,2009,Cat_2,India
8849,16,134,4387,Cat_16,India
8850,30,69,2225,Cat_30,China
8851,10,152,4248,Cat_10,India
8852,16,39,3429,Cat_16,China
8853,20,45,2197,Cat_20,India
8854,16,63,203,Cat_16,USA
8855,7,94,3563,Cat_7,India
8856,3,118,3110,Cat_3,USA
8857,29,160,1351,Cat_29,USA
8858,15,5,4900,Cat_15,China
8859,10,198,3923,Cat_10,China
8860,26,89,1275,Cat_26,USA
8861,3,77,918,Cat_3,India
8862,5,72,3390,Cat_5,China
8863,17,73,4817,Cat_17,China
8864,19,117,1242,Cat_19,USA
8865,6,184,738,Cat_6,USA
8866,8,85,3804,Cat_8,China
8867,6,155,3547,Cat_6,India
8868,25,78,2659,Cat_25,India
8869,21,99,2671,Cat_21,USA
8870,3,117,4433,Cat_3,USA
8871,25,4,1484,Cat_25,USA
8872,12,188,299,Cat_12,China
8873,20,155,1662,Cat_20,India
8874,13,110,2367,Cat_13,India
8875,29,46,1858,Cat_29,India
8876,24,183,3648,Cat_24,USA
8877,12,142,1847,Cat_12,USA
8878,18,48,787,Cat_18,China
8879,21,67,3932,Cat_21,China
8880,15,77,4233,Cat_15,India
8881,21,136,1764,Cat_21,India
8882,2,137,1484,Cat_2,USA
8883,24,105,351,Cat_24,India
8884,2,3,4720,Cat_2,India
8885,1,69,2352,Cat_1,China
8886,21,16,3538,Cat_21,India
8887,1,100,3835,Cat_1,USA
8888,22,24,455,Cat_22,USA
8889,12,9,1808,Cat_12,USA
8890,22,102,1623,Cat_22,USA
8891,7,148,4366,Cat_7,China
8892,13,70,1580,Cat_13,India
8893,13,22,4857,Cat_13,India
8894,7,172,2686,Cat_7,USA
8895,1,100,3812,Cat_1,USA
8896,9,110,4517,Cat_9,India
8897,27,35,252,Cat_27,China
8898,16,35,3713,Cat_16,China
8899,7,165,1433,Cat_7,USA
8900,14,118,2943,Cat_14,USA
8901,2,136,310,Cat_2,India
8902,19,102,4704,Cat_19,USA
8903,16,65,839,Cat_16,USA
8904,7,29,4715,Cat_7,India
8905,29,84,2602,Cat_29,China
8906,30,39,1690,Cat_30,China
8907,5,75,2182,Cat_5,India
8908,9,21,3437,Cat_9,India
8909,3,179,120,Cat_3,India
8910,4,24,3822,Cat_4,USA
8911,12,138,2544,Cat_12,India
8912,26,118,293,Cat_26,USA
8913,3,162,1791,Cat_3,China
8914,28,148,4003,Cat_28,China
8915,19,184,3307,Cat_19,USA
8916,25,109,4990,Cat_25,USA
8917,24,104,3272,Cat_24,India
8918,29,95,1166,Cat_29,China
8919,13,198,2017,Cat_13,China
8920,28,26,4369,Cat_28,China
8921,23,75,2303,Cat_23,India
8922,5,190,4797,Cat_5,China
8923,5,16,1601,Cat_5,India
8924,3,36,221,Cat_3,India
8925,22,120,4831,Cat_22,USA
8926,5,165,3019,Cat_5,USA
8927,20,10,4078,Cat_20,USA
8928,21,31,3804,Cat_21,China
8929,25,60,2466,Cat_25,USA
8930,25,75,622,Cat_25,India
8931,25,43,2166,Cat_25,USA
8932,30,125,2808,Cat_30,China
8933,15,141,3043,Cat_15,China
8934,27,189,3257,Cat_27,USA
8935,4,48,1868,Cat_4,China
8936,26,122,4081,Cat_26,India
8937,10,79,2299,Cat_10,USA
8938,28,114,3346,Cat_28,USA
8939,9,73,3463,Cat_9,China
8940,6,31,300,Cat_6,China
8941,24,57,3126,Cat_24,USA
8942,20,56,1913,Cat_20,India
8943,30,44,3074,Cat_30,China
8944,13,168,2864,Cat_13,China
8945,18,11,2685,Cat_18,China
8946,7,137,470,Cat_7,USA
8947,10,79,3436,Cat_10,USA
8948,3,107,4320,Cat_3,China
8949,6,32,4438,Cat_6,China
8950,6,135,2641,Cat_6,China
8951,10,35,3420,Cat_10,China
8952,19,138,1226,Cat_19,India
8953,22,96,4509,Cat_22,USA
8954,15,8,3359,Cat_15,USA
8955,27,82,1270,Cat_27,USA
8956,19,124,4560,Cat_19,India
8957,25,157,1709,Cat_25,USA
8958,2,47,4038,Cat_2,India
8959,26,74,2807,Cat_26,USA
8960,14,66,650,Cat_14,USA
8961,4,179,3816,Cat_4,India
8962,20,91,3579,Cat_20,India
8963,21,55,684,Cat_21,USA
8964,8,161,4324,Cat_8,China
8965,25,73,426,Cat_25,China
8966,6,37,1320,Cat_6,China
8967,12,165,2877,Cat_12,USA
8968,6,189,1551,Cat_6,USA
8969,17,42,870,Cat_17,China
8970,19,29,1379,Cat_19,India
8971,24,133,3075,Cat_24,India
8972,20,94,4830,Cat_20,India
8973,13,163,3025,Cat_13,China
8974,27,168,2577,Cat_27,China
8975,24,45,2236,Cat_24,India
8976,3,115,2131,Cat_3,China
8977,30,53,2326,Cat_30,USA
8978,2,5,561,Cat_2,China
8979,25,99,2208,Cat_25,USA
8980,26,181,171,Cat_26,India
8981,4,103,4861,Cat_4,USA
8982,25,113,2106,Cat_25,India
8983,1,154,1198,Cat_1,China
8984,26,73,2313,Cat_26,China
8985,1,142,596,Cat_1,USA
8986,7,48,3858,Cat_7,China
8987,4,81,204,Cat_4,USA
8988,11,9,2557,Cat_11,USA
8989,20,98,3887,Cat_20,USA
8990,8,89,4046,Cat_8,USA
8991,24,28,4586,Cat_24,USA
8992,20,1,1952,Cat_20,India
8993,21,45,4024,Cat_21,India
8994,7,95,4422,Cat_7,China
8995,22,1,1603,Cat_22,India
8996,8,76,2981,Cat_8,USA
8997,13,137,3735,Cat_13,USA
8998,23,164,1552,Cat_23,China
8999,30,120,310,Cat_30,USA
9000,16,34,4138,Cat_16,India
9001,24,142,1304,Cat_24,USA
9002,29,8,272,Cat_29,USA
9003,15,90,3907,Cat_15,China
9004,22,55,2079,Cat_22,USA
9005,20,84,1964,Cat_20,China
9006,26,158,2078,Cat_26,China
9007,10,162,286,Cat_10,China
9008,23,8,758,Cat_23,USA
9009,14,11,936,Cat_14,China
9010,8,60,448,Cat_8,USA
9011,19,129,4537,Cat_19,China
9012,8,69,4160,Cat_8,China
9013,18,93,1083,Cat_18,USA
9014,26,68,3379,Cat_26,China
9015,1,149,3080,Cat_1,China
9016,18,26,696,Cat_18,China
9017,2,10,2236,Cat_2,USA
9018,12,43,518,Cat_12,USA
9019,18,144,2095,Cat_18,China
9020,19,94,3547,Cat_19,India
9021,16,78,3392,Cat_16,India
9022,29,48,183,Cat_29,China
9023,11,192,2985,Cat_11,USA
9024,24,127,2717,Cat_24,USA
9025,11,121,4369,Cat_11,USA
9026,29,1,3201,Cat_29,India
9027,6,16,1788,Cat_6,India
9028,30,134,4671,Cat_30,India
9029,30,156,3066,Cat_30,USA
9030,18,22,4537,Cat_18,India
9031,20,187,3276,Cat_20,India
9032,30,167,2790,Cat_30,China
9033,9,129,4003,Cat_9,China
9034,24,90,4214,Cat_24,China
9035,25,85,1048,Cat_25,China
9036,8,11,3100,Cat_8,China
9037,22,118,1170,Cat_22,USA
9038,24,59,408,Cat_24,USA
9039,15,118,2434,Cat_15,USA
9040,3,200,1311,Cat_3,India
9041,22,120,2749,Cat_22,USA
9042,23,101,4714,Cat_23,USA
9043,16,14,3042,Cat_16,China
9044,7,35,4670,Cat_7,China
9045,4,150,3001,Cat_4,USA
9046,9,194,3909,Cat_9,China
9047,24,183,3589,Cat_24,USA
9048,27,157,347,Cat_27,USA
9049,23,68,2226,Cat_23,China
9050,9,89,3900,Cat_9,USA
9051,15,91,1078,Cat_15,India
9052,20,56,1443,Cat_20,India
9053,19,55,1915,Cat_19,USA
9054,5,134,2498,Cat_5,India
9055,4,181,1560,Cat_4,India
9056,14,141,2079,Cat_14,China
9057,25,18,3958,Cat_25,USA
9058,3,37,4064,Cat_3,China
9059,3,47,1240,Cat_3,India
9060,5,50,1143,Cat_5,China
9061,15,2,3339,Cat_15,India
9062,15,29,3070,Cat_15,India
9063,19,128,2664,Cat_19,China
9064,11,200,3700,Cat_11,India
9065,14,126,2879,Cat_14,USA
9066,24,5,2194,Cat_24,China
9067,30,169,3682,Cat_30,India
9068,3,151,2702,Cat_3,India
9069,10,152,1031,Cat_10,India
9070,30,123,4186,Cat_30,USA
9071,4,161,2224,Cat_4,China
9072,5,75,3129,Cat_5,India
9073,9,89,1262,Cat_9,USA
9074,10,9,4995,Cat_10,USA
9075,24,53,653,Cat_24,USA
9076,15,171,4671,Cat_15,China
9077,3,38,1078,Cat_3,China
9078,23,44,402,Cat_23,China
9079,2,41,4096,Cat_2,India
9080,9,198,345,Cat_9,China
9081,5,151,1575,Cat_5,India
9082,25,39,214,Cat_25,China
9083,23,163,1191,Cat_23,China
9084,26,71,725,Cat_26,USA
9085,15,95,2384,Cat_15,China
9086,18,99,3368,Cat_18,USA
9087,25,194,2592,Cat_25,China
9088,8,187,913,Cat_8,India
9089,17,145,3604,Cat_17,India
9090,22,200,2309,Cat_22,India
9091,10,128,1859,Cat_10,China
9092,26,194,297,Cat_26,China
9093,19,117,3614,Cat_19,USA
9094,4,54,368,Cat_4,USA
9095,9,100,4159,Cat_9,USA
9096,22,141,126,Cat_22,China
9097,1,32,470,Cat_1,China
9098,20,200,4716,Cat_20,India
9099,12,97,772,Cat_12,USA
9100,5,59,4409,Cat_5,USA
9101,9,26,1247,Cat_9,China
9102,30,180,1836,Cat_30,USA
9103,15,60,2193,Cat_15,USA
9104,9,66,2978,Cat_9,USA
9105,2,1,4403,Cat_2,India
9106,12,186,878,Cat_12,India
9107,3,1,802,Cat_3,India
9108,6,177,1552,Cat_6,USA
9109,22,191,2632,Cat_22,China
9110,26,114,333,Cat_26,USA
9111,1,177,403,Cat_1,USA
9112,11,84,4708,Cat_11,China
9113,29,98,4155,Cat_29,USA
9114,10,75,3712,Cat_10,India
9115,15,31,3322,Cat_15,China
9116,6,173,948,Cat_6,USA
9117,12,139,1223,Cat_12,China
9118,24,137,3959,Cat_24,USA
9119,20,40,768,Cat_20,USA
9120,27,40,1922,Cat_27,USA
9121,21,155,3347,Cat_21,India
9122,6,105,1443,Cat_6,India
9123,13,33,4608,Cat_13,India
9124,28,10,2042,Cat_28,USA
9125,17,177,4694,Cat_17,USA
9126,18,133,4938,Cat_18,India
9127,10,2,3708,Cat_10,India
9128,8,98,2102,Cat_8,USA
9129,4,58,694,Cat_4,India
9130,18,187,2700,Cat_18,India
9131,29,70,4809,Cat_29,India
9132,15,173,1310,Cat_15,USA
9133,3,77,976,Cat_3,India
9134,13,80,3060,Cat_13,China
9135,8,142,4672,Cat_8,USA
9136,15,139,2121,Cat_15,China
9137,2,116,1301,Cat_2,India
9138,12,13,1680,Cat_12,USA
9139,27,168,2964,Cat_27,China
9140,29,111,207,Cat_29,India
9141,17,45,3542,Cat_17,India
9142,10,165,4405,Cat_10,USA
9143,27,23,3365,Cat_27,USA
9144,4,93,3140,Cat_4,USA
9145,5,6,1056,Cat_5,India
9146,22,35,239,Cat_22,China
9147,15,40,3084,Cat_15,USA
9148,1,73,1394,Cat_1,China
9149,5,184,3644,Cat_5,USA
9150,4,139,3889,Cat_4,China
9151,10,105,2550,Cat_10,India
9152,22,108,1944,Cat_22,USA
9153,25,149,735,Cat_25,China
9154,8,45,678,Cat_8,India
9155,4,186,4941,Cat_4,India
